county,fuel,ID,Lat,Lng,name,brand,addr1,addr2,price,trend,dateupdated,dateupdatedshort,Updater,Zone,County
Cork,Diesel,4384,51.630911474,-8.822879791,Darrara (Barryroe Co-Op),Independent,Clashfluich,Darrara,999,up,2015-02-09,9th Feb,Nuge1,Clonakilty,Cork
Cork,Diesel,2794,52.362808438,-8.660318322,Independent,Independent,Kilmallock Rd,Maidenhall,999,,NA,30th Nov,mypois,Charleville,Limerick
Cork,Diesel,2637,51.647286820,-9.156310690,Texaco,Texaco,Main St,Toughbaun,999,,NA,30th Nov,mypois,Toughbaun,Cork
Cork,Diesel,4660,51.737281055,-8.483730555,Campus,Campus,Belgooley,Belgooley,999.9,up,2022-08-15,15th Aug,Buzz75,Other,Cork
Cork,Diesel,997,51.917617580,-8.471590877,Millfield Service Station,Gala,Old Mallow Road,Blackpool,999.9,up,2022-08-10,10th Aug,Buzz75,Cork City,Cork
Cork,Diesel,4254,51.880868918,-8.468377590,Turners Cross,DANIEL DREW FILLING STATION,Kinsale Road,Cork,999.9,up,2022-08-05,5th Aug,SheIla18,Cork City,Cork
Cork,Diesel,3535,51.663718385,-8.926563263,Lisavaird Co Op,Independent,ballycummer,knockskeagh,999.9,up,2022-07-16,16th Jul,mikeecho,Clonakilty,Cork
Cork,Diesel,2718,52.155003835,-8.504494064,Shanahans Service Station,Top,Main St,Monanimy Lower,999.9,up,2021-07-27,27th Jul,Mike59,Mallow,Cork
Cork,Diesel,4657,51.619215612,-8.906199932,John Crowley Service Station,Independent,Cork Rd,Cork Rd,999.9,up,2020-07-27,27th Jul,mikeecho,Clonakilty,Cork
Cork,Diesel,4393,51.941645836,-8.331091404,Independent,Independent,Killena,Knockraha,999.9,up,2020-07-26,26th Jul,mikeecho,Glanmire,Cork
Cork,Diesel,742,51.918861649,-9.080200195,Kelliher's Garage,Independent,Main St,Ballyvourney,999.9,up,2020-07-26,26th Jul,mikeecho,Ballyvourney,Cork
Cork,Diesel,4326,51.607996474,-8.760051727,Independent,Independent,Barryroe Co-Op,Lislevane,999.9,up,2020-07-26,26th Jul,mikeecho,Bandon,Cork
Cork,Diesel,2632,51.644308722,-8.765909672,Ibane Filling Station,Inver,Main St,Timoleague,999.9,stable,2020-07-26,26th Jul,mikeecho,Timoleague,Cork
Cork,Diesel,1290,51.844282412,-8.209981620,East Cork Motors,Emo,The Pier,Lower Aghada,999.9,up,2020-07-26,26th Jul,mikeecho,Aghada,Cork
Cork,Diesel,2689,52.057126352,-9.059065633,Maxol,Maxol,Church St,Millstreet,999.9,up,2020-07-24,24th Jul,mikeecho,Millstreet,Cork
Cork,Diesel,3659,51.606184097,-8.976173401,Independent,Independent,Lisavaird Co-Op,Sam's Cross,999.9,up,2020-07-24,24th Jul,mikeecho,Clonakilty,Cork
Cork,Diesel,2643,51.725103716,-9.100990581,Texaco,Texaco,Chapel St,Dunmanway,999.9,up,2020-07-21,21st Jul,mikeecho,Dunmanway,Cork
Cork,Diesel,2645,51.735920480,-8.949889174,Ballineen Service Station,Texaco,Main Street,Ballineen,999.9,up,2020-07-21,21st Jul,mikeecho,Ballineen,Cork
Cork,Diesel,3764,51.944370696,-8.809061050,Independant,Independent,St. Olans Terrace,Aghabullogue,999.9,up,2020-07-21,21st Jul,mikeecho,Coachford,Cork
Cork,Diesel,2725,52.168843433,-8.885944002,Buckley's Filling Station,Independent,Mallow Rd,Gurteenard,999.9,up,2014-07-26,26th Jul,tonyd75,Kanturk,Cork
Cork,Diesel,2748,52.235581292,-8.670343119,Topaz,Topaz,Charleville Road,Buttevant,999.9,up,2012-11-14,14th Nov,irishtea,Buttevant,Cork
Cork,Diesel,838,52.307408630,-8.145726845,Campus,Campus,Main St,Skeheenarinky,999.9,up,2012-09-23,23rd Sep,omalleys,Skeheenarinky,Tipperary
Cork,Diesel,2655,51.848237805,-9.234752830,Esso,Esso,Dromanallig,Ballingeary,999.9,up,2010-08-28,28th Aug,pricewatch,Macroom,Cork
Cork,Petrol,4609,52.195652345,-9.214171171,Independent,Independent,Lakevale,Ballydesmond,122.9,down,2016-03-02,2nd Mar,martin49,Other,Cork
Cork,Petrol,2791,52.358443429,-8.472214357,Murphy's Service Station,Amber,West End,Kilfinane,123.9,down,2016-08-13,13th Aug,exactali,Kilfinane,Limerick
Cork,Petrol,2808,52.385335742,-8.972839857,Longs,Emo,Main St,Feohanagh,132.9,up,2016-06-29,29th Jun,orlad,Feohanagh,Limerick
Cork,Petrol,3984,52.362759768,-8.660252094,GreatGas,GreatGas,Kilmallock Rd.,Garrienderk,134.9,down,2017-12-01,1st Dec,paulypaul ,Charleville,Cork
Cork,Petrol,2803,52.376067327,-9.043780011,Emo,Emo,Ballagh Rd,Raheenagh,134.9,down,2017-05-27,27th May,munky,Ballagh,Limerick
Cork,Petrol,3813,51.811427283,-8.383469582,Independent,Independent,Crosshaven Road,Carrigaline,139,down,2016-01-20,20th Jan,frank135,Carrigaline,Cork
Cork,Petrol,2810,52.387975225,-9.306711783,Texaco,Texaco,Main St,Abbeyfeale,148.9,down,2014-11-15,15th Nov,clancy007,Abbeyfeale,Kerry
Cork,Petrol,3953,51.795027226,-9.028873444,Barrets Coppeen,Independent,Coppeen,Enniskeane,157.8,down,2023-04-06,6th Apr,Turks007,Enniskeane,Cork
Cork,Petrol,288,51.894525518,-8.462171975,South Link Service Station,Top,South City Link Road,Cork ,157.9,stable,2023-04-24,24th Apr,Brendan Scally 78,Cork City ,Cork
Cork,Petrol,692,51.896726654,-8.457778187,Marina Filling Station,Circle K,Victoria Road,Roundabout,157.9,stable,2023-04-24,24th Apr,Turks008,Cork City ,Cork
Cork,Petrol,2715,52.146382761,-8.656658751,Kearys Of Mallow,Topaz,Limerick Road,Kilknockin,157.9,down,2023-04-06,6th Apr,Turks007,Mallow,Cork
Cork,Petrol,1029,51.765369913,-8.661110401,Inishannon Filling Station ,Topaz,Main Street,Innishannon,157.9,down,2023-04-06,6th Apr,Turks007,Bandon,Cork
Cork,Petrol,1354,51.914163122,-8.184889555,Midleton Service Station,Circle K,Cork Road ,Midleton,157.9,down,2022-12-22,22nd Dec,catom20,Midleton,Cork
Cork,Petrol,3758,52.141617242,-8.282049894,Smart Pump,Smart Pump,Mallow Road,Fermoy,157.9,down,2022-12-10,10th Dec,tadhg1770,Fermoy,Cork
Cork,Petrol,1489,51.931777852,-8.381806825,Brooklodge Service Station ,Applegreen,Brooklodge,Glanmire,158.8,down,2023-04-22,22nd Apr,Turks008,Glanmire,Cork
Cork,Petrol,1128,51.873205575,-8.635253906,Service Station ,Top Oil,Killumney Rd,"Grange, Ovens",158.8,down,2023-04-13,13th Apr,Turks008,Ballincollig,Cork
Cork,Petrol,3712,51.917359498,-8.398825228,Grandon's Starmarket,Texaco,Glanmire Village,Glanmire,158.8,down,2023-04-09,9th Apr,Turks008,Cork East,Cork
Cork,Petrol,741,51.905565820,-8.972316545,Glenview Motors,Topaz,Killarney Road,Macroom,158.8,down,2022-12-19,19th Dec,neil40,Macroom,Cork
Cork,Petrol,1661,51.879173424,-8.487772644,Castle filling Station,Circle K,Vicars Road,Togher,158.9,down,2023-04-24,24th Apr,Turks008,Cork,Cork
Cork,Petrol,3746,51.655944868,-9.268341064,Sean Collins Motors,Top,West End,Drimoleague,158.9,down,2023-04-22,22nd Apr,Turks008,Drimoleague,Cork
Cork,Petrol,697,51.903644002,-8.472160401,Leitrim Street Service Station,Circle K,Leitrim St,Blackpool,158.9,down,2023-04-21,21st Apr,Turks008,Cork City,Cork
Cork,Petrol,4590,51.871784699,-8.522697687,Amber,Amber,Bandon Road,Bishopstown,158.9,stable,2023-04-20,20th Apr,Turks008,Cork City,Cork
Cork,Petrol,1304,51.741240722,-8.740337491,New Road Service Station,Topaz,New Road,Bandon,158.9,down,2023-04-11,11th Apr,Turks008,Bandon,Cork
Cork,Petrol,1389,51.890000433,-8.412564937,Skehard Road Service Station ,Maxol,Skehard Road,Mahon,158.9,down,2023-04-11,11th Apr,Turks008,T12 HP2C,Cork
Cork,Petrol,853,51.919867467,-8.482582569,Commons Road Filling Station,Circle K,Commons Road,Blackpool,158.9,down,2023-04-09,9th Apr,Turks008,Cork City,Cork
Cork,Petrol,2652,51.836632101,-8.394723952,Spillane's Service Station,Maxol,Ballinrea,Carrigaline,158.9,down,2023-04-09,9th Apr,Turks008,Carrigaline,Cork
Cork,Petrol,976,51.914298998,-8.447827542,Ballyvolane Services,Top,Ballyhooly Rd,Ballyvolane,158.9,down,2023-04-08,8th Apr,Turks008,Cork City,Cork
Cork,Petrol,1677,51.734975518,-8.757036924,Bandon Motors,Maxol,Clonakilty Road,Bandon,158.9,up,2023-04-06,6th Apr,Turks007,Bandon,Cork
Cork,Petrol,4639,51.879444973,-8.517837524,Texaco,Texaco,Firgrove,Bishopstown,159.7,down,2023-04-16,16th Apr,Turks008,Cork City,Cork
Cork,Petrol,547,51.888012053,-8.511648841,Lee Auto Centre,Independent,Model Farm Road,Model Farm Road,159.8,down,2023-04-23,23rd Apr,LisaM34,Cork City,Cork
Cork,Petrol,979,51.938030925,-8.451045070,Hennessys Daybreak Filling Station,Top,Whites Cross,Cork,159.8,down,2023-04-22,22nd Apr,Turks008,Cork,Cork
Cork,Petrol,1056,51.893012438,-8.622919305,Sean and John Barry's,Top,Inniscarra,Cork,159.8,down,2023-04-20,20th Apr,Turks008,Ballincollig,Cork
Cork,Petrol,342,51.666999964,-8.594275136,Londis/Barryroe Co-op,Top,Ballinspittle,Ballinspittle,159.8,down,2023-04-18,18th Apr,Turks008,Ballinspittle,Cork
Cork,Petrol,977,51.914746242,-8.448384265,North Ring Road Service St,Applegreen,North Ring Road,Ballyvolane,159.8,down,2023-04-16,16th Apr,Turks008,Cork City,Cork
Cork,Petrol,3663,52.135410999,-8.640307188,Applegreen,Applegreen,The Spa,Mallow,159.8,down,2023-01-21,21st Jan,"HighKing,",Mallow,Cork
Cork,Petrol,1127,51.887799244,-8.594768643,Circle K Ballincollig Main Street,Circle K,Main Street,Ballincollig,159.9,down,2023-04-24,24th Apr,LisaM35,Ballincollig,Cork
Cork,Petrol,1126,51.888099015,-8.585609894,Circle K Ballincollig,Circle K,East Gate Ballincollig,Ballincollig,159.9,down,2023-04-24,24th Apr,LisaM35,Ballincollig,Cork
Cork,Petrol,1075,51.820214577,-8.391902481,Cogans ,Topaz,Cork Road,Carrigaline,159.9,stable,2023-04-24,24th Apr,Route666#,Carrigaline,Cork
Cork,Petrol,1676,52.168746638,-8.902337551,Sstation,Independent,Banteer Rd,Kanturk,159.9,stable,2023-04-22,22nd Apr,Turks008,Kanturk,Cork
Cork,Petrol,4579,51.911080688,-8.311269879,Killahoura Service Station,Amber,Killahora,Glounthaune,159.9,down,2023-04-22,22nd Apr,Turks008,East Cork,Cork
Cork,Petrol,1256,52.149405923,-8.279045820,Mccarthy's Service Station,Topaz,Dublin road,Fermoy,159.9,down,2023-04-22,22nd Apr,Turks008,Fermoy,Cork
Cork,Petrol,1218,51.716674140,-9.111407539,D Oil,Independent,Underhill,Dunmanway,159.9,up,2023-04-22,22nd Apr,chilly000,Dunmanway,Cork
Cork,Petrol,517,51.911224639,-8.442247510,Tolisons',Top,Old Youghal Road,Mayfield,159.9,up,2023-04-21,21st Apr,Turks008,Cork City,Cork
Cork,Petrol,1191,51.872717095,-8.523599143,Bishopstown Service Station,Circle K,Bandon Road,Bishopstown,159.9,stable,2023-04-21,21st Apr,Turks008,Cork City,Cork
Cork,Petrol,1272,51.877259578,-8.395951879,Rochestown Auto Centre,Circle K,Rochestown Road,Cork East,159.9,down,2023-04-21,21st Apr,Turks008,Cork City,Cork
Cork,Petrol,1210,51.723891624,-9.107560646,Galvins Service Station ,Topaz,Chapel Street,Dunmanway,159.9,down,2023-04-21,21st Apr,Turks008,Dunmanway,Cork
Cork,Petrol,1600,51.933339849,-8.560800747,Blarney Filling Station,Maxol,Shean Lower,Blarney,159.9,down,2023-04-19,19th Apr,Turks008,Blarney,Cork
Cork,Petrol,648,51.878133579,-8.436384201,Douglas Select,Circle K,East Douglas Street,Douglas,159.9,down,2023-04-16,16th Apr,Turks008,Cork City,Cork
Cork,Petrol,961,51.916236107,-8.474152982,Polefield Filling Station,Circle K,Commons Road,Blackpool,159.9,down,2023-04-16,16th Apr,Turks008,Cork City,Cork
Cork,Petrol,963,51.903181949,-8.428450564,Circle K Tivoli,Circle K,Lower Glanmire Rd,Cork,159.9,up,2023-04-11,11th Apr,Turks008,Cork City,Cork
Cork,Petrol,3687,51.848033864,-8.319579363,Great Island Motors,Great Gas,Rushbrooke ,Cobh,159.9,up,2023-04-11,11th Apr,Turks008,www.greatislandmotors.com,Cork
Cork,Petrol,1394,51.896712297,-8.420645736,Castle Road Filling Station,Circle K,Blackrock Road,Blackrock,159.9,down,2023-04-11,11th Apr,Turks008,Cork City,Cork
Cork,Petrol,4156,51.881411992,-8.443964124,Dunmahon,Maxol,Douglas Road,Douglas ,159.9,down,2023-04-10,10th Apr,SheIla18,Cork City,Cork
Cork,Petrol,1667,51.752490243,-8.716808807,Billy Cahalane Service Station,Circle K,Cork Road,Ballylangley,159.9,down,2023-04-06,6th Apr,Turks007,Bandon,Cork
Cork,Petrol,823,51.907279886,-8.363272548,GreatGas express 24/7 Lee Tunnel,GreatGas,Old N25,Glounthaune,159.9,up,2023-01-21,21st Jan,06548113.,Cork East,Cork
Cork,Petrol,2765,52.269570318,-8.270773209,Amber,Amber,Dublin Road,Mitchelstown,159.9,stable,2023-01-20,20th Jan,greasy boy,Mitchelstown,Cork
Cork,Petrol,2761,52.262496386,-8.271403651,Mitchelstown Service Station,Topaz,Cork Road,Mitchelstown,159.9,up,2023-01-20,20th Jan,Wavert,Mitchelstown,Cork
Cork,Petrol,2759,52.260299523,-8.273191576,Top,Top,Fermoy Road,Mitchelstown,159.9,down,2023-01-20,20th Jan,Wavert,Mitchelstown,Cork
Cork,Petrol,3448,52.270935998,-8.270898759,Maxol,Maxol,Dublin Road,Mitchelstown,159.9,down,2023-01-20,20th Jan,Wavert,Mitchelstown,Cork
Cork,Petrol,768,51.707917793,-8.514705372,Kinsale Service Station,Top,Cork Road,Kinsale,159.9,down,2023-01-15,15th Jan,Randy1988,Kinsale,Cork
Cork,Petrol,699,51.737300987,-8.483451605,Campus,Campus,Aldergrove ,Belgooly,159.9,down,2023-01-15,15th Jan,Randy1988,Belgooly,Cork
Cork,Petrol,698,51.873155814,-8.486244378,Westlink Service Station,Texaco,Lower Pouladuff Road,Togher,160.7,down,2023-04-24,24th Apr,LisaM35,Cork City,Cork
Cork,Petrol,1058,51.939885510,-8.397740485,Grandon's Food Fair,Texaco,Sallybrook,Riverstown,160.7,down,2023-04-22,22nd Apr,Turks008,Glanmire,Cork
Cork,Petrol,2646,51.739349346,-8.927911940,Texaco,Texaco,Bridge St,Enniskeane,160.7,down,2023-04-22,22nd Apr,Turks008,Enniskeane,Cork
Cork,Petrol,2647,51.746840799,-8.725601435,O'Leary's Filling Station,Texaco,Irishtown,Bandon,160.7,up,2023-04-16,16th Apr,Turks008,Bandon,Cork
Cork,Petrol,3797,52.158874939,-9.065287113,Boherbue Co-op,Maxol,Main St,Boherbue,160.7,up,2023-01-29,29th Jan,06548113.,Mallow,Cork
Cork,Petrol,1163,51.623665190,-8.882145882,Applegreen,Applegreen,Cork Road,Clonakilty,160.8,up,2023-04-24,24th Apr,Turks008,Clonakilty,Cork
Cork,Petrol,978,51.902679442,-8.508358598,Applegreen,Applegreen,Harbour View Rd,Holyhill,160.8,down,2023-04-20,20th Apr,Turks008,Cork City,Cork
Cork,Petrol,4627,51.880610624,-8.449596763,Texaco,Texaco,South Douglas Road,Cork,160.8,down,2023-03-30,30th Mar,Shella16,Cork City,Cork
Cork,Petrol,1057,51.908092000,-8.474504000,Seamus O'Reilly Filling Station,Texaco,Watercourse Road,Blackpool,160.9,down,2023-04-24,24th Apr,Route666#,Cork City,Cork
Cork,Petrol,651,51.887981671,-8.482642644,Pouladuff Filling Station,Maxol,Pouladuff Road,The Lough,160.9,down,2023-04-23,23rd Apr,Turks008,Cork City,Cork
Cork,Petrol,859,51.811745672,-8.394531012,Carrigaline Service Station,Topaz,Kilmoney Road,Carrigaline,160.9,stable,2023-04-22,22nd Apr,Turks008,Carrigaline,Cork
Cork,Petrol,645,51.883408000,-8.505125000,Wilton Service Station,Maxol,Glasheen Road,Glasheen,160.9,down,2023-04-22,22nd Apr,Turks008,Cork,Cork
Cork,Petrol,518,51.848318614,-8.480955213,Cork Airport Select,Circle K,Cork Airport,Kinsale Road,160.9,down,2023-04-22,22nd Apr,Turks008,Cork,Cork
Cork,Petrol,693,51.890925092,-8.444951094,Boreenmanna Road Service Station,Maxol,Boreenmanna road,Ballinlough,160.9,down,2023-04-19,19th Apr,JAMESZYSULL,Cork City,Cork
Cork,Petrol,690,51.905163086,-8.167477984,Circle K Midleton,Circle K,Castleredmond,Midleton,160.9,down,2023-04-18,18th Apr,Turks008,Midleton,Cork
Cork,Petrol,669,51.888867324,-8.535581237,Pat Hurley,Texaco,Westside Service Station,Model Farm Road,160.9,down,2023-04-16,16th Apr,Turks008,Bishopstown,Cork
Cork,Petrol,2634,51.620269287,-8.906225122,Maxol/Mace Clonakilty,Maxol,Skibbereen Road,Clonakilty,160.9,down,2023-04-13,13th Apr,Turks008,Clonakilty,Cork
Cork,Petrol,1125,51.885882170,-8.609697819,Service Station,Maxol,West End,Ballincollig,160.9,stable,2023-04-13,13th Apr,Turks008,Ballincollig,Cork
Cork,Petrol,1074,51.819623316,-8.391745541,Maxol,Maxol,Cork Road,Carrigaline,160.9,down,2023-04-02,2nd Apr,Lisa tiny tits,Carrigaline,Cork
Cork,Petrol,3810,52.073109760,-8.282678872,Emo,Emo,Main Street,Rathcormac,160.9,up,2023-02-26,26th Feb,damienr49,Rathcormac,Cork
Cork,Petrol,3615,51.712458797,-9.028015137,Independent,Independent,Lissavard Creamry,Bunanumera,160.9,up,2013-03-28,28th Mar,555060035,Manch,Cork
Cork,Petrol,1286,52.360112813,-8.682310581,Lees Centra,Applegreen,Limerick Rd,Charleville,161.8,down,2023-03-12,12th Mar,ColKozak,Charleville,Cork
Cork,Petrol,740,51.891376725,-8.937700746,Coolcour Service Station,Topaz,Cork Road,Coolcower,161.8,up,2023-03-01,1st Mar,SheIla18,Macroom,Cork
Cork,Petrol,1329,51.821296286,-8.857383728,Beal na Blath SS,Tria,Bealnablath,Crookstown,161.9,down,2023-04-02,2nd Apr,Lisa tiny tits,Crookstown,Cork
Cork,Petrol,827,51.915616078,-8.427130326,Amber,Amber,Old Youghal Road,Mayfield,161.9,down,2023-04-02,2nd Apr,SandStone,Cork City,Cork
Cork,Petrol,1192,51.842037000,-8.531132000,Highland Lodge Filling Station,Maxol,Bandon Road,Waterfall,161.9,down,2023-03-27,27th Mar,dieseldave22,Cork,Cork
Cork,Petrol,2707,52.128627591,-8.642356396,Spar Express,Amber,Old Cork Road,Mallow,161.9,down,2022-12-11,11th Dec,tadhg1770,Mallow,Cork
Cork,Petrol,495,51.879465310,-8.517781662,Firgrove Service Station,Texaco,Curraheen Road,Bishopstown,162.8,up,2023-04-16,16th Apr,SheIla18,Cork,Cork
Cork,Petrol,2630,51.581937804,-9.136738377,Cowhigs Service Station,Applegreen,Drom Park,Leap,162.8,down,2023-03-23,23rd Mar,06548113...,Skibbereen,Cork
Cork,Petrol,2628,51.557463162,-9.255151901,independent,Independent,Cork Road,Skibbereen,162.8,down,2023-03-20,20th Mar,turk811,Skibbereen,Cork
Cork,Petrol,1139,51.881862341,-8.628462553,Applegreen Ballincollig,Applegreen,Classes Lake Retail Centre,Ovens,162.8,up,2023-02-21,21st Feb,Ur Horny Dad!,Ballincollig,Cork
Cork,Petrol,4598,51.735292786,-8.753096759,Top,Top,Old Chapel,Bandon,162.9,up,2023-03-28,28th Mar,06548113...,Bandon,Cork
Cork,Petrol,764,51.871754686,-8.470533658,Circle K Frankfield ,Circle K,Frankfield Road,Douglas,162.9,up,2023-03-27,27th Mar,damoja.,Cork City,Cork
Cork,Petrol,494,51.898872964,-8.573155403,O'Donovans,Amber,Leemount,Carrigrohane,162.9,up,2023-03-25,25th Mar,greasy boy,Carrigrohane,Cork
Cork,Petrol,3634,51.571948565,-9.009132385,Ryan's Shop & Forecourt,Great Gas,Owenahincha Cross,Rosscarbery,162.9,down,2023-03-23,23rd Mar,06548113...,Clonakilty,Cork
Cork,Petrol,962,51.903119649,-8.429684043,Tivoli filling Station,Maxol,Lower Glanmire Rd,Cork City,162.9,down,2023-03-20,20th Mar,SandStone,Cork City,Cork
Cork,Petrol,264,52.352553340,-8.681152144,Amber Costcutter,Amber,Main St,Charleville,162.9,up,2023-03-03,3rd Mar,Big Cr,Charleville,Cork
Cork,Petrol,3731,52.107638588,-8.201851845,McDonnell's,Independent,Coolagown,Fermoy,162.9,down,2023-02-07,7th Feb,Cork9090,Fermoy,Cork
Cork,Petrol,2786,52.344156385,-8.914592542,O'Connell's Service Station,Maxol,North Rd,Coolaboy,162.9,up,2014-07-03,3rd Jul,orlad,Dromcollogher,Limerick
Cork,Petrol,2710,52.132220678,-8.960675625,Independent,Independent,Main St,Dysert,163.8,up,2023-02-17,17th Feb,catom20,Mallow,Cork
Cork,Petrol,964,51.903788225,-8.352243304,Oileanbia Filling Station,Circle K,Courtstown,Little Island,163.9,up,2023-03-29,29th Mar,penni,Cork East,Cork
Cork,Petrol,657,51.853898490,-8.310027859,Newtown Service Station,Texaco,Newtown Rd,Cobh,163.9,up,2023-03-29,29th Mar,tr3c00l,Cobh,Cork
Cork,Petrol,548,51.600734663,-8.959977316,Hurleys Fuel Centre,Independent,The Pike,Clonakilty,163.9,stable,2023-03-20,20th Mar,turk811,Clonakilty,Cork
Cork,Petrol,4053,52.153714460,-8.277683258,Amber,Amber,Dublin Road,Fermoy,163.9,up,2023-03-12,12th Mar,route666,Fermoy,Cork
Cork,Petrol,491,52.324114227,-8.672676086,TOP,Top,Ballyhea,Charleville,163.9,stable,2023-03-03,3rd Mar,catom20,Charleville,Cork
Cork,Petrol,680,51.893287765,-8.511607125,O'Reilly's Filling Station,Topaz,Carrigrohane Road,Cork,163.9,up,2023-02-07,7th Feb,kenney90,Cork City,Cork
Cork,Petrol,2660,51.868766560,-8.439069767,Donnybrook Service Station,Maxol,Donnybrook Hill,Douglas,163.9,up,2023-02-07,7th Feb,LisaM33.,Cork City,Cork
Cork,Petrol,1036,52.130083367,-8.279088736,Fermoy Service Station,Texaco,Cork Rd,Fermoy,163.9,down,2022-12-03,3rd Dec,route666,Fermoy,Cork
Cork,Petrol,1572,51.981662952,-8.514812037,Whitechurch Service Station ,GreatGas,Whitechurch Cross,Whitechurch,164.8,up,2023-02-07,7th Feb,Cork9090,Blarney ,Cork
Cork,Petrol,1366,52.145116720,-8.397760391,Amber,Amber,Main Street,Ballyhooly,164.9,up,2023-02-07,7th Feb,Cork9090,Ballyhooly,Cork
Cork,Petrol,1285,51.925266736,-8.606138527,Tower Service Station,Texaco,St Ann's Hill,Tower,164.9,up,2023-02-03,3rd Feb,catom20,Blarney,Cork
Cork,Petrol,1129,51.801590210,-8.645115242,Crossbarry Motors (Core),Independent,Crossbarry,Innishannon,165.9,up,2023-02-15,15th Feb,Bendy,Bandon,Cork
Cork,Petrol,1356,51.917885587,-8.175850511,Riversdale Service Center,Maxol,Mill Road,Midleton,165.9,down,2022-11-29,29th Nov,Dobger24,Midleton,Cork
Cork,Petrol,3633,51.907801129,-8.269416690,McGuckian Oils,Independent,Carrigtwohill Industrial Estate,Carrigtohill,166.9,up,2023-03-29,29th Mar,Dobger24,Carrigtohill,Cork
Cork,Petrol,744,51.909881079,-8.254154921,Roches Garage,Texaco,Midleton Road,Carrigtohill,166.9,up,2022-11-29,29th Nov,Dobger24,Carrigtohill,Cork
Cork,Petrol,2729,52.174912023,-8.912756410,Maxol,Maxol,Mill Road,Kanturk,167.9,down,2022-11-29,29th Nov,plukeman,Kanturk,Cork
Cork,Petrol,2739,52.214800446,-8.996676120,Hannons Foodmarket and Filling Station,Topaz,Church Street,Newmarket,169.9,down,2022-11-29,29th Nov,plukeman,Newmarket,Cork
Cork,Petrol,1302,51.914272319,-8.188094795,Burgess Service Station,Texaco,Cork Road,Midleton,169.9,up,2022-11-29,29th Nov,Dobger24,Midleton,Cork
Cork,Petrol,2636,51.741114496,-8.730418682,Hernon's,Great Gas,Bypass Road,Bandon,173.8,up,2022-11-24,24th Nov,PUMPS2011,Bandon,Cork
Cork,Petrol,3951,52.172457830,-8.465073109,Nashs,Esso,Main St,Castletownroche,173.9,down,2022-12-10,10th Dec,tadhg1770,Castletownroche,Cork
Cork,Petrol,864,51.908166504,-8.782405591,Cooneys Filling Station,INVER ENERGY COACHFORD,Cork Rd,Coachford,173.9,down,2022-09-26,26th Sep,RC2022,Coachford,Cork
Cork,Petrol,1659,52.108107261,-9.114072258,Inver,Inver,Cullen,Lislehane,173.9,up,2022-03-14,14th Mar,fernandesrufus353,Mallow,Cork
Cork,Petrol,4151,52.060292096,-9.337949753,O'Donoghue Fuels,Top,Main St,Barraduff,174.9,up,2022-11-28,28th Nov,PUMPS2011,Killarney,Kerry
Cork,Petrol,2686,52.012110325,-8.609278730,Grenagh Commercial Centre,Amber,Main Street,Grenagh,174.9,up,2022-11-28,28th Nov,smelly-muh,Grenagh,Cork
Cork,Petrol,2731,52.178831669,-8.907924607,Top,Top,Newmarket Road,Kanturk,174.9,up,2022-05-02,2nd May,noslenp,Kanturk,Cork
Cork,Petrol,1403,51.935818761,-9.046629716,Independent,Independent,Gortnalicky ,Clondrohid,175.3,down,2022-09-24,24th Sep,bromden,Clondrohid,Cork
Cork,Petrol,1763,51.765024637,-8.719453812,Kilbrogan Service Sation,Independent,Macroom Road,Opp Bandon Co Op,176.9,down,2022-11-15,15th Nov,chilly000,Bandon,Co Cork
Cork,Petrol,4640,51.801821501,-8.294677734,Carrig fuels,Independent,Cross haven rd,Carrigline,177.9,up,2022-10-10,10th Oct,dclarke81,Other,Cork
Cork,Petrol,694,51.773032427,-8.495829528,Centra Riverstick,Topaz,Cork Road,Riverstick,177.9,down,2022-09-10,10th Sep,Buzz75,Riverstick,Cork
Cork,Petrol,857,51.860591664,-8.293851614,Ticknock Service Station,Applegreen,Ticknock,Cobh,178.9,up,2022-11-18,18th Nov,tr3c00l,Cobh,Cork
Cork,Petrol,4626,52.236315480,-8.886802197,Independent,Independent,Johnsbridge,Kanturk,179.9,up,2022-11-22,22nd Nov,PUMPS2011,Mallow,Cork
Cork,Petrol,3547,52.374734599,-9.309453964,Abbeyfeale Maxol,Maxol,Killarney Road,Abbeyfeale,179.9,down,2022-10-06,6th Oct,dcoveney,Abbeyfeale,Limerick
Cork,Petrol,2796,52.370960167,-8.345289851,Buckleys Stores,Esso,Main Street,Ballylanders,179.9,up,2022-10-01,1st Oct,SpaceCoyote2000,Ballylanders,Limerick
Cork,Petrol,1037,52.133814519,-8.695102094,Racecourse Service Station ,Top,Killarney Road,Mallow,181.9,up,2023-02-17,17th Feb,HowMuch!.,Mallow,Cork
Cork,Petrol,1586,52.060292096,-9.341554642,Nagle's,Independent,Main St,Barraduff,181.9,down,2022-11-18,18th Nov,Danny81,Killarney,Kerry
Cork,Petrol,1402,51.851702724,-8.865356690,Topaz,Topaz,Main Street,Lissarda,181.9,up,2022-10-31,31st Oct,Irofrench,Lissarda,Cork
Cork,Petrol,527,52.374968721,-9.310175179,Abbeyfeale Top,Top,Killarney Road,Abbeyfeale,181.9,down,2022-10-02,2nd Oct,HighKing,Abbeyfeale,Limerick
